Sensor ID,Sensor Name,Status,Last Status Change,Public IP,South Owner,First Seen,Enabled,Disabled At,Disabled Reason,Version,In Active Working Set,Auto Update,Last Update Result,Last Update Attempt,Automatic Tags,Custom labels,OS,Domain / Workgroup,Organizational Unit,FQDN,Organization Unit (User),Microsoft Entra,Sniffer,Subnet,Has Update Available,IP,Customer Id,Product Type,Fail reason,Last Reboot,Machine ID,Agent Type,Latest Possible Version,Installation ID,Cloud Provider,Proxy address,Cloud Account ID
10825224378656685925,01HW1988540,active,2026-08-20T10:56:35.127Z,167.103.27.8, ,2026-03-24T06:39:42.250Z,true,2026-05-02T07:48:06.506Z,revivedByCmNodeMgr,1.55.4,true,true,Updated Successfully,2026-06-22T08:15:54.457Z,crowd_strike_falcon;zscaler_client;intune_management;spooler;credential_guard;office_files,,Windows 11 ver 25H2,workgroup,workgroup, ,workgroup,TCS COM PROD,Active,192.168.1.0/24,false,192.168.1.37,9412b02d-a1d1-40d6-ab9b-633195134bbe,Workstation, ,2026-08-20T07:35:23.000Z,4c4c4544-0030-5410-8031-c6c04f583933,Service,1.55.4, , ,http://gateway.zscalerthree.net:443, 
2022280867020679110,01HW1904750,inactive,2026-07-31T15:55:09.862Z,136.226.230.93, ,2026-03-24T06:43:15.819Z,true,2026-08-02T12:46:44.223Z,revivedByCmNodeMgr,1.55.4,true,true,Updated Successfully,2026-06-22T06:28:54.440Z,office_files;device_without_edr,,Windows 11 ver 25H2,workgroup,workgroup, ,workgroup,TCS COM PROD,Active,10.58.188.0/22,false,192.168.1.11,9412b02d-a1d1-40d6-ab9b-633195134bbe,Workstation, ,2026-07-31T12:44:37.000Z,4c4c4544-0042-5110-8037-b1c04f593933,Service,1.55.4, , ,http://gateway.zscalerthree.net:443, 
8217852053914008790,01HW2140201,inactive,2026-08-19T08:54:37.780Z,175.107.142.106, ,2026-03-24T06:50:21.166Z,true, , ,1.55.4,true,true,Updated Successfully,2026-06-21T11:51:57.633Z,office_files;device_without_edr,,Windows 11 ver 25H2,workgroup,workgroup, ,workgroup,TCS COM PROD,Active,172.21.142.0/24,false,192.168.1.10,9412b02d-a1d1-40d6-ab9b-633195134bbe,Workstation, ,2026-08-14T05:35:44.000Z,4c4c4544-0031-4410-8059-b7c04f4d4733,Service,1.55.4, , ,http://gateway.zscalerthree.net:443, 
17823089939095543670,01HW2079353,inactive,2026-08-18T08:54:11.706Z,167.103.21.22, ,2026-03-24T06:51:03.057Z,true, , ,1.55.4,true,true,Updated Successfully,2026-07-06T12:15:48.631Z,ai_installed_app;credential_guard;office_files;device_without_edr,,Windows 11 ver 25H2,workgroup,workgroup, ,workgroup,TCS COM PROD,Active,192.168.1.0/24,false,192.168.1.19,9412b02d-a1d1-40d6-ab9b-633195134bbe,Workstation, ,2026-08-18T05:00:46.000Z,75643dfa-298e-4e83-9afd-6f24ea13e421,Service,1.55.4, , ,http://gateway.zscalerthree.net:443, 
8250367797819448030,01HW2185374,inactive,2026-08-19T19:09:48.985Z,167.103.7.20, ,2026-03-24T06:51:15.011Z,true,2026-08-16T03:37:12.241Z,revivedByCmNodeMgr,1.55.4,true,true,Updated Successfully,2026-06-21T13:26:53.972Z,credential_guard;office_files;device_without_edr,,Windows 11 ver 25H2,workgroup,workgroup, ,workgroup,TCS COM PROD,Active,10.67.96.0/24,false,10.67.96.61,9412b02d-a1d1-40d6-ab9b-633195134bbe,Workstation, ,2026-08-18T13:35:00.000Z,4c4c4544-0036-5610-8051-c4c04f4a4c33,Service,1.55.4, , ,http://gateway.zscalerthree.net:443, 
14880415573021154025,01HW1878743,active,2026-08-20T11:22:46.381Z,205.220.19.43, ,2026-03-24T06:58:15.780Z,true,2026-07-09T08:16:29.059Z,revivedByCmNodeMgr,1.55.4,true,true,Updated Successfully,2026-06-22T06:19:54.439Z,crowd_strike_falcon;zscaler_client;intune_management;spooler;credential_guard;office_files,,Windows 11 ver 25H2,workgroup,workgroup, ,workgroup,404b1967-6507-45ab-8a6d-7374a3f478be,Active,192.168.29.0/24,false,192.168.29.56,9412b02d-a1d1-40d6-ab9b-633195134bbe,Workstation, ,2026-08-19T10:36:11.000Z,4c4c4544-0057-3910-8053-cac04f4e3933,Service,1.55.4, , ,http://gateway.zscalerthree.net:443, 
11818900251660276698,01HW2008270,inactive,2026-08-18T11:48:07.227Z,167.103.186.80, ,2026-03-24T07:08:44.549Z,true,2026-08-02T11:36:44.117Z,revivedByCmNodeMgr,1.55.4,true,true,Updated Successfully,2026-06-22T05:40:54.434Z,credential_guard;office_files;device_without_edr,,Windows 11 ver 25H2,workgroup,workgroup, ,workgroup,TCS COM PROD,Active,10.241.0.0/24,false,10.241.0.135,9412b02d-a1d1-40d6-ab9b-633195134bbe,Workstation, ,2026-08-12T11:28:36.000Z,ba7c71fa-fc45-4765-a845-8002622b2d31,Service,1.55.4, , ,http://gateway.zscalerthree.net:443, 
9006536892266051248,01HW2081545,active,2026-08-20T11:11:32.491Z,175.107.142.117, ,2026-03-24T07:11:49.389Z,true, , ,1.55.4,true,true,Updated Successfully,2026-06-22T05:37:54.433Z,crowd_strike_falcon;zscaler_client;intune_management;spooler;office_files,,Windows 11 ver 25H2,workgroup,workgroup, ,workgroup,TCS COM PROD,Active,10.28.248.0/24,false,10.209.93.46,9412b02d-a1d1-40d6-ab9b-633195134bbe,Workstation, ,2026-08-17T08:01:34.000Z,82dd534c-3576-11b2-a85c-e18c47dcba5c,Service,1.55.4, , ,http://gateway.zscalerthree.net:443, 
4040911817182768735,01HW2251720,active,2026-08-20T10:45:04.639Z,136.226.243.33, ,2026-03-24T07:16:53.822Z,true, , ,1.55.4,true,true,Updated Successfully,2026-06-22T08:12:54.456Z,credential_guard;office_files;device_without_edr,,Windows 11 ver 25H2,workgroup,workgroup, ,workgroup,TCS COM PROD,Active,10.15.132.0/24,false,192.168.1.71;10.15.132.250,9412b02d-a1d1-40d6-ab9b-633195134bbe,Workstation, ,2026-08-19T07:00:50.000Z,4c4c4544-0053-3410-8030-b7c04f574c33,Service,1.55.4, , ,http://gateway.zscalerthree.net:443, 
3421359987601384539,01HW1728431,active,2026-08-20T10:37:54.157Z,167.103.6.253, ,2026-03-24T07:24:25.583Z,true,2026-06-24T11:47:38.182Z,revivedByCmNodeMgr,1.55.4,true,true,Updated Successfully,2026-06-22T08:12:54.456Z,credential_guard;office_files;device_without_edr,,Windows 11 ver 25H2,workgroup,workgroup, ,workgroup,TCS COM PROD,Active,192.168.1.0/24,false,192.168.1.8,9412b02d-a1d1-40d6-ab9b-633195134bbe,Workstation, ,2026-08-20T07:10:40.000Z,4c4c4544-0046-4810-8033-b1c04f353033,Service,1.55.4, , ,http://gateway.zscalerthree.net:443, 
6049793209396859515,01HW1903673,inactive,2026-08-19T18:47:58.922Z,205.220.19.16, ,2026-03-24T07:39:27.852Z,true, , ,1.55.4,true,true,Updated Successfully,2026-06-22T14:29:54.508Z,credential_guard;office_files;device_without_edr,,Windows 11 ver 25H2,workgroup,workgroup, ,workgroup,TCS COM PROD,Active,192.168.1.0/24,false,192.168.1.13,9412b02d-a1d1-40d6-ab9b-633195134bbe,Workstation, ,2026-08-19T11:03:07.000Z,4c4c4544-0035-4d10-8037-b5c04f593933,Service,1.55.4, , ,http://gateway.zscalerthree.net:443, 
4395737779943012633,01HW2044237,active,2026-08-20T11:01:31.605Z,167.103.27.2, ,2026-03-24T07:46:17.435Z,true, , ,1.55.4,true,true,Updated Successfully,2026-06-22T14:23:54.507Z,crowd_strike_falcon;zscaler_client;intune_management;spooler;credential_guard;office_files,,Windows 11 ver 25H2,workgroup,workgroup, ,workgroup,TCS COM PROD,Active,192.168.1.0/24,false,192.168.1.13,9412b02d-a1d1-40d6-ab9b-633195134bbe,Workstation, ,2026-08-20T06:54:58.000Z,0699734c-2d1f-11b2-a85c-dc5013ffb3ca,Service,1.55.4, , ,http://gateway.zscalerthree.net:443, 
15367234909470056503,01HW2174132,active,2026-08-20T11:07:36.655Z,167.103.54.124, ,2026-03-24T07:48:37.868Z,true, , ,1.55.4,true,true,Updated Successfully,2026-06-22T05:36:54.433Z,credential_guard;office_files;device_without_edr,,Windows 11 ver 25H2,workgroup,workgroup, ,workgroup,TCS COM PROD,Active,192.168.1.0/24,false,192.168.1.4;10.150.108.2,9412b02d-a1d1-40d6-ab9b-633195134bbe,Workstation, ,2026-08-20T10:37:51.000Z,4c4c4544-0053-4e10-8054-c8c04f4a4c33,Service,1.55.4, , ,http://gateway.zscalerthree.net:443, 
16947028969904439393,01HW1754111,active,2026-08-20T11:26:34.678Z,167.103.22.246, ,2026-03-24T07:54:09.459Z,true,2026-08-15T12:57:12.219Z,revivedByCmNodeMgr,1.55.4,true,true,Updated Successfully,2026-06-22T06:03:54.448Z,credential_guard;office_files;device_without_edr,,Windows 11 ver 25H2,workgroup,workgroup, ,workgroup,TCS COM PROD,Active,192.168.31.0/24,false,192.168.31.206,9412b02d-a1d1-40d6-ab9b-633195134bbe,Workstation, ,2026-08-19T06:57:33.000Z,b52a0e48-33b6-fc05-ce92-189d843850ab,Service,1.55.4, , ,http://gateway.zscalerthree.net:443, 
1258392435639014136,01HW2137730,inactive,2026-08-18T15:11:48.945Z,167.103.121.26, ,2026-03-24T07:57:05.985Z,true,2026-07-18T12:16:33.836Z,revivedByCmNodeMgr,1.55.4,true,true,Updated Successfully,2026-07-13T07:01:56.049Z,credential_guard;office_files;device_without_edr,,Windows 11 ver 25H2,workgroup,workgroup, ,workgroup,TCS COM PROD,Active,10.30.200.0/21,false,10.121.163.157,9412b02d-a1d1-40d6-ab9b-633195134bbe,Workstation, ,2026-08-14T08:33:07.000Z,4c4c4544-0036-3710-8043-cac04f385333,Service,1.55.4, , ,http://gateway.zscalerthree.net:443, 
15115751086816420187,01HW2036690,inactive,2026-08-20T07:13:17.223Z,167.103.54.173, ,2026-03-24T08:11:12.368Z,true, , ,1.55.4,true,true,Updated Successfully,2026-06-22T07:23:54.459Z,credential_guard;office_files;device_without_edr,,Windows 11 ver 25H2,workgroup,workgroup, ,workgroup,TCS COM PROD,Active,192.168.0.0/24,false,192.168.0.3,9412b02d-a1d1-40d6-ab9b-633195134bbe,Workstation, ,2026-08-19T14:49:55.000Z,77293ecc-1e9b-11b2-a85c-8c290e8fc2b5,Service,1.55.4, , ,http://gateway.zscalerthree.net:443, 
18206142925576052259,01HW1817603,active,2026-08-20T11:12:33.485Z,167.103.26.246, ,2026-03-24T08:29:11.558Z,true, , ,1.55.4,true,true,Updated Successfully,2026-06-25T05:43:56.483Z,office_files;device_without_edr,,Windows 11 ver 25H2,workgroup,workgroup, ,workgroup,TCS COM PROD,Active,192.168.1.0/24,false,192.168.1.34,9412b02d-a1d1-40d6-ab9b-633195134bbe,Workstation, ,2026-08-20T07:32:58.000Z,3f933378-8c7a-c4ac-45ef-85487b302e7b,Service,1.55.4, , ,http://gateway.zscalerthree.net:443, 
10604326941701501248,01HW1916469,inactive,2026-08-18T14:46:18.774Z,167.103.25.72, ,2026-03-24T08:48:04.081Z,true, , ,1.55.4,true,true,Updated Successfully,2026-06-22T12:49:54.498Z,office_files;device_without_edr,,Windows 11 ver 25H2,workgroup,workgroup, ,workgroup,TCS COM PROD,Active,192.168.29.0/24,false,192.168.1.71,9412b02d-a1d1-40d6-ab9b-633195134bbe,Workstation, ,2026-08-18T12:20:56.000Z,4c4c4544-0036-4210-8056-b7c04f593933,Service,1.55.4, , ,http://gateway.zscalerthree.net:443, 
13948401144979044135,UKLONDRTDLPDB,active,2026-08-20T10:44:43.878Z,170.85.64.200, ,2026-03-24T09:08:57.623Z,true,2026-05-11T04:04:16.048Z,revivedByCmNodeMgr,1.55.4,true,false,Updated Successfully,2026-07-28T11:16:00.043Z,crowd_strike_falcon;mssql_server;rdp_server;database_server,,Windows Server 2022,emea.tcs.com,emea.tcs.com/IS Servers/CSM OPS/Infra Servers/DLP/,UKLONDRTDLPDB.emea.TCS.com,emea.tcs.com/IS Servers/CSM OPS/Infra Servers/DLP/, ,Active,10.102.130.0/24,false,10.102.130.66,9412b02d-a1d1-40d6-ab9b-633195134bbe,Server, ,2026-08-19T14:36:22.000Z,e915b8e1-6c91-4b80-a8d0-c871af6cf7b5,Service,1.55.4, , ,http://gateway.zscalerthree.net:443, 
15023163909573608151,01HW2103258,inactive,2026-08-20T07:21:08.965Z,136.226.233.3, ,2026-03-24T09:35:11.351Z,true, , ,1.55.4,true,true,Updated Successfully,2026-06-22T08:42:54.461Z,credential_guard;office_files;device_without_edr,,Windows 11 ver 25H2,workgroup,workgroup, ,workgroup,TCS COM PROD,Active,172.20.10.0/28,false,172.20.10.3,9412b02d-a1d1-40d6-ab9b-633195134bbe,Workstation, ,2026-08-20T06:30:30.000Z,0cb53b8e-0313-974d-9462-c0185084ca83,Service,1.55.4, , ,http://gateway.zscalerthree.net:443, 
12804390827884337473,01HW1714672,inactive,2026-08-20T11:17:37.226Z,136.226.250.247, ,2026-03-24T09:47:13.573Z,true, , ,1.55.4,true,true,Updated Successfully,2026-06-22T04:59:54.425Z,crowd_strike_falcon;zscaler_client;intune_management;spooler;credential_guard;office_files,,Windows 11 ver 25H2,workgroup,workgroup, ,workgroup,TCS COM PROD,Active,10.62.79.0/24,false,10.62.79.81,9412b02d-a1d1-40d6-ab9b-633195134bbe,Workstation, ,2026-08-20T05:37:02.000Z,bf8f6fcc-c746-6dd6-3cdc-b882233c3022,Service,1.55.4, , ,http://gateway.zscalerthree.net:443, 
325091668428753951,01HW2083740,inactive,2026-08-19T17:56:38.924Z,165.225.125.7, ,2026-03-24T09:58:26.706Z,true, , ,1.55.4,true,true,Updated Successfully,2026-06-26T09:38:56.935Z,credential_guard;office_files;device_without_edr,,Windows 11 ver 25H2,workgroup,workgroup, ,workgroup,TCS COM PROD,Active,192.168.29.0/24,false,10.197.245.51,9412b02d-a1d1-40d6-ab9b-633195134bbe,Workstation, ,2026-07-30T10:08:05.000Z,4c4c4544-0036-4a10-8035-c6c04f544733,Service,1.55.4, , ,http://gateway.zscalerthree.net:443, 
7598136606265302200,01HW2072802,inactive,2026-08-20T11:19:07.223Z,136.226.232.126, ,2026-03-10T05:24:38.239Z,true,2026-03-29T10:06:52.771Z,revivedByCmNodeMgr,1.55.4,true,true,Updated Successfully,2026-06-23T05:35:55.083Z,credential_guard;office_files;device_without_edr,,Windows 11 ver 25H2,workgroup,workgroup, ,workgroup,TCS COM PROD,Active,10.30.200.0/21,false,10.30.200.234,9412b02d-a1d1-40d6-ab9b-633195134bbe,Workstation, ,2026-08-17T10:34:54.000Z,4c4c4544-0035-4610-8051-b2c04f4b4733,Service,1.55.4, , ,http://gateway.zscalerthree.net:443, 
3993782890185861354,01HW2108017,active,2026-08-20T10:37:53.480Z,167.103.54.119, ,2026-03-10T05:25:40.476Z,true,2026-07-28T12:51:42.459Z,revivedByCmNodeMgr,1.55.4,true,true,Updated Successfully,2026-06-22T05:25:54.431Z,crowd_strike_falcon;zscaler_client;intune_management;java;spooler;credential_guard;office_files,,Windows 11 ver 25H2,workgroup,workgroup, ,workgroup,TCS COM PROD,Active,10.178.40.0/23,false,10.178.41.135,9412b02d-a1d1-40d6-ab9b-633195134bbe,Workstation, ,2026-08-13T08:58:02.000Z,cf269d4c-2b4b-11b2-a85c-f19d04278d11,Service,1.55.4, , ,http://gateway.zscalerthree.net:443, 
8033589424454365703,01HW2074468,inactive,2026-08-20T10:07:07.231Z,136.226.245.5, ,2026-03-10T06:49:13.582Z,true,2026-05-05T09:28:05.799Z,revivedByCmNodeMgr,1.55.4,true,true,Updated Successfully,2026-06-22T13:45:54.504Z,credential_guard;office_files;device_without_edr,,Windows 11 ver 25H2,workgroup,workgroup, ,workgroup,TCS COM PROD,Active,10.66.124.31/32,false,192.168.1.5;10.66.124.31,9412b02d-a1d1-40d6-ab9b-633195134bbe,Workstation, ,2026-08-20T06:09:41.000Z,449f32cc-33c2-11b2-a85c-c3e6c83bd835,Service,1.55.4, , ,http://gateway.zscalerthree.net:443, 
102483629380827076,01HW2487875,active,2026-08-20T11:03:29.297Z,167.103.3.107, ,2026-03-10T07:13:37.926Z,true,2026-05-04T03:23:41.393Z,revivedByCmNodeMgr,1.55.4,true,true,Updated Successfully,2026-06-23T11:08:55.145Z,credential_guard;office_files;device_without_edr,,Windows 11 ver 25H2,workgroup,workgroup, ,workgroup,TCS COM PROD,Active,10.154.16.0/24,false,10.56.32.5,9412b02d-a1d1-40d6-ab9b-633195134bbe,Workstation, ,2026-08-20T05:56:13.000Z,ccc68980-cf89-ef11-af6b-84ba5923f218,Service,1.55.4, , ,http://gateway.zscalerthree.net:443, 
15423991424163641361,01HW2103538,inactive,2026-08-14T09:10:17.230Z,136.226.255.4, ,2026-03-10T07:39:00.478Z,true, , ,1.55.4,true,true,Updated Successfully,2026-06-23T03:46:55.052Z,credential_guard;office_files;device_without_edr,,Windows 11 ver 25H2,workgroup,workgroup, ,workgroup,TCS COM PROD,Active,10.29.84.0/22,false,10.29.84.210,9412b02d-a1d1-40d6-ab9b-633195134bbe,Workstation, ,2026-08-14T00:55:50.000Z,ce66355d-b2eb-f64e-8208-c0185000fa8e,Service,1.55.4, , ,http://gateway.zscalerthree.net:443, 
10759818172063701059,01HW2436490,inactive,2026-08-20T10:59:15.348Z,136.226.233.113, ,2026-03-10T10:05:10.603Z,true, , ,1.55.4,true,true,Updated Successfully,2026-06-22T09:26:54.462Z,credential_guard;office_files;device_without_edr,,Windows 11 ver 25H2,workgroup,workgroup, ,workgroup,TCS COM PROD,Active,10.30.200.0/21,false,10.30.207.137,9412b02d-a1d1-40d6-ab9b-633195134bbe,Workstation, ,2026-08-19T11:42:45.000Z,d9582a4a-3053-ee11-6d99-83b4df0aa29e,Service,1.55.4, , ,http://gateway.zscalerthree.net:443, 
3734347287371828389,14HW014302,active,2026-08-20T11:19:30.172Z,147.161.171.8, ,2026-03-10T10:32:22.818Z,true,2026-05-11T12:55:44.213Z,revivedByCmNodeMgr,1.55.4,true,true,Updated Successfully,2026-06-24T08:12:55.361Z,crowd_strike_falcon;zscaler_client;intune_management;spooler;credential_guard;office_files,,Windows 11 ver 25H2,workgroup,workgroup, ,workgroup,TCS COM PROD,Active,192.168.1.0/24,false,10.230.136.141,9412b02d-a1d1-40d6-ab9b-633195134bbe,Workstation, ,2026-08-19T09:53:46.000Z,4c4c4544-0036-5310-8044-c4c04f504c33,Service,1.55.4, , ,http://gateway.zscalerthree.net:443, 
5855423292344621969,01HW2623310,active,2026-08-20T11:13:31.649Z,167.103.5.54, ,2026-03-10T10:38:17.400Z,true,2026-08-09T09:32:07.773Z,revivedByCmNodeMgr,1.55.4,true,true,Updated Successfully,2026-06-22T04:21:54.414Z,credential_guard;office_files;device_without_edr,ABU Assets,Windows 11 ver 25H2,workgroup,workgroup, ,workgroup,TCS COM PROD,Active,192.168.0.0/24,false,192.168.0.132;192.168.56.1,9412b02d-a1d1-40d6-ab9b-633195134bbe,Workstation, ,2026-08-20T04:35:14.000Z,b0ede24c-2f3b-11b2-a85c-a7bb66e62f23,Service,1.55.4, , ,http://gateway.zscalerthree.net:443, 
10032239514991528957,01HW2051432,inactive,2026-08-20T11:02:57.494Z,167.103.54.81, ,2026-03-10T11:05:49.530Z,true, , ,1.55.4,true,true,Updated Successfully,2026-06-22T00:17:54.379Z,credential_guard;office_files;device_without_edr,,Windows 11 ver 25H2,workgroup,workgroup, ,workgroup,TCS COM PROD,Active,192.168.1.0/24,false,10.20.84.110,9412b02d-a1d1-40d6-ab9b-633195134bbe,Workstation, ,2026-08-18T08:32:32.000Z,bd965f1f-c0dc-42c1-a6ac-eb6dc4cb2bd8,Service,1.55.4, , ,http://gateway.zscalerthree.net:443, 
754861958104331050,07HW017226,active,2026-08-20T11:24:23.758Z,170.85.21.18, ,2026-03-10T11:31:48.318Z,true,2026-08-05T20:54:05.171Z,revivedByCmNodeMgr,1.55.4,true,true,Updated Successfully,2026-06-21T21:13:54.226Z,credential_guard;office_files;device_without_edr,,Windows 11 ver 25H2,workgroup,workgroup, ,workgroup,TCS COM PROD,Active,192.168.0.0/24,false,192.168.0.162,9412b02d-a1d1-40d6-ab9b-633195134bbe,Workstation, ,2026-08-17T08:15:13.000Z,4c4c4544-0033-5010-8039-c4c04f444e33,Service,1.55.4, , ,http://gateway.zscalerthree.net:443, 
2535659708242060235,01HW2251257,inactive,2026-08-15T07:30:47.181Z,167.103.22.254, ,2026-03-10T13:30:45.961Z,true, , ,1.55.4,true,true,Updated Successfully,2026-07-15T13:21:57.435Z,zscaler_client;intune_management;crowd_strike_falcon;spooler;credential_guard;office_files,,Windows 11 ver 25H2,workgroup,workgroup, ,workgroup,TCS COM PROD,Active,192.168.1.0/24,false,192.168.1.27,9412b02d-a1d1-40d6-ab9b-633195134bbe,Workstation, ,2026-08-15T05:32:13.000Z,4c4c4544-0054-5110-8030-b9c04f574c33,Service,1.55.4, , ,http://gateway.zscalerthree.net:443, 
2136817938491209504,01HW2083075,active,2026-08-20T11:19:28.601Z,167.103.186.117, ,2026-03-10T16:12:07.390Z,true, , ,1.55.4,true,true,Updated Successfully,2026-06-22T12:31:54.496Z,credential_guard;office_files;device_without_edr,,Windows 11 ver 25H2,workgroup,workgroup, ,workgroup,TCS COM PROD,Active,10.57.20.0/24,false,10.57.20.240,9412b02d-a1d1-40d6-ab9b-633195134bbe,Workstation, ,2026-08-14T16:10:55.000Z,95406ccc-337d-11b2-a85c-85e9dbfbdf63,Service,1.55.4, , ,http://gateway.zscalerthree.net:443, 
14281361917372692556,01HW2234380,inactive,2026-08-20T11:26:20.046Z,136.226.231.77, ,2026-03-10T16:17:32.308Z,true,2026-08-16T10:42:12.246Z,revivedByCmNodeMgr,1.55.4,true,true,Updated Successfully,2026-06-22T10:27:54.478Z,crowd_strike_falcon;zscaler_client;intune_management;spooler;credential_guard;office_files,,Windows 11 ver 25H2,workgroup,workgroup, ,workgroup,TCS COM PROD,Active,10.245.152.0/24,false,10.255.83.57;172.21.233.23,9412b02d-a1d1-40d6-ab9b-633195134bbe,Workstation, ,2026-08-20T11:16:56.000Z,4c4c4544-0047-4b10-8048-c4c04f504c33,Service,1.55.4, , ,http://gateway.zscalerthree.net:443, 
7117620170179557427,01HW2267902,inactive,2026-08-13T18:55:27.184Z,205.220.19.14, ,2026-03-10T17:07:42.495Z,true,2026-05-11T04:04:15.741Z,revivedByCmNodeMgr,1.55.4,true,true,Updated Successfully,2026-06-22T02:19:54.393Z,office_files;device_without_edr,,Windows 11 ver 25H2,workgroup,workgroup, ,workgroup,TCS COM PROD,Active,192.168.1.0/24,false,192.168.1.6,9412b02d-a1d1-40d6-ab9b-633195134bbe,Workstation, ,2026-08-12T02:28:15.000Z,8741ba0b-119f-4671-b389-bf64fb941b57,Service,1.55.4, , ,http://gateway.zscalerthree.net:443, 
12055922295964838138,01HW2156784,inactive,2026-08-20T10:51:17.225Z,167.103.7.4, ,2026-03-11T03:50:45.812Z,true, , ,1.55.4,true,true,Updated Successfully,2026-06-22T14:35:54.510Z,office_files;device_without_edr,,Windows 11 ver 25H2,workgroup,workgroup, ,workgroup,TCS COM PROD,Active,10.185.105.0/24,false,10.185.105.244,9412b02d-a1d1-40d6-ab9b-633195134bbe,Workstation, ,2026-08-20T07:49:28.000Z,4c4c4544-0047-4410-8048-c6c04f464c33,Service,1.55.4, , ,http://gateway.zscalerthree.net:443, 
5594601619701746729,01HW2195431,inactive,2026-07-28T04:30:13.631Z,167.103.186.96, ,2026-03-11T03:56:49.154Z,true, , ,1.55.4,true,true,Updated Successfully,2026-06-22T05:47:54.433Z,crowd_strike_falcon;zscaler_client;intune_management;spooler;office_files,,Windows 11 ver 25H2,workgroup,workgroup, ,workgroup,TCS COM PROD,Active,10.133.8.0/26,false,10.133.8.33,9412b02d-a1d1-40d6-ab9b-633195134bbe,Workstation, ,2026-07-27T07:25:27.000Z,261a6ccc-2a8f-11b2-a85c-a27d0ca55ee8,Service,1.55.4, , ,http://gateway.zscalerthree.net:443, 
2938687738325097214,01HW2422460,inactive,2026-08-19T12:32:18.969Z,136.226.253.10, ,2026-03-11T04:37:57.373Z,true,2026-06-10T06:40:48.331Z,revivedByCmNodeMgr,1.55.4,true,true,Updated Successfully,2026-06-22T04:16:54.403Z,credential_guard;office_files;device_without_edr,,Windows 11 ver 25H2,workgroup,workgroup, ,workgroup,TCS COM PROD,Active,10.186.192.0/19,false,10.186.202.73,9412b02d-a1d1-40d6-ab9b-633195134bbe,Workstation, ,2026-08-18T03:51:36.000Z,4c4c4544-0030-4e10-8056-c3c04f373234,Service,1.55.4, , ,http://gateway.zscalerthree.net:443, 
1221286956151439729,01HW2168852,inactive,2026-08-20T10:11:17.245Z,136.226.253.26, ,2026-03-11T04:53:14.194Z,true, , ,1.55.4,true,true,Updated Successfully,2026-06-22T14:37:54.511Z,credential_guard;office_files;device_without_edr,,Windows 11 ver 25H2,workgroup,workgroup, ,workgroup,TCS COM PROD,Active,192.168.1.0/24,false,10.21.113.193,9412b02d-a1d1-40d6-ab9b-633195134bbe,Workstation, ,2026-08-20T09:09:25.000Z,aaa9e707-ab04-4a00-82f0-b1cbb426b4e3,Service,1.55.4, , ,http://gateway.zscalerthree.net:443, 
15529759317504950076,01HW2517330,active,2026-08-20T11:14:31.362Z,136.226.232.255, ,2026-03-11T05:06:10.495Z,true, , ,1.55.4,true,true,Updated Successfully,2026-06-22T05:10:54.426Z,zscaler_client;crowd_strike_falcon;intune_management;spooler;credential_guard;office_files;ai_installed_app,,Windows 11 ver 25H2,workgroup,workgroup, ,workgroup,TCS COM PROD,Active,10.56.160.0/19,false,10.56.174.189,9412b02d-a1d1-40d6-ab9b-633195134bbe,Workstation, ,2026-08-19T06:03:43.000Z,b4b7e3d9-f16b-40e0-b883-4134bf003f8b,Service,1.55.4, , ,http://gateway.zscalerthree.net:443, 
2023408087341920550,01HW2110190,inactive,2026-08-20T09:30:07.225Z,136.226.245.33, ,2026-03-11T05:35:02.295Z,true, , ,1.55.4,true,true,Updated Successfully,2026-06-22T06:45:54.452Z,credential_guard;office_files;device_without_edr;ai_mcp_server,,Windows 11 ver 25H2,workgroup,workgroup, ,workgroup,TCS COM PROD,Active,172.20.10.0/28,false,172.20.10.2,9412b02d-a1d1-40d6-ab9b-633195134bbe,Workstation, ,2026-08-19T05:27:47.000Z,98bf3605-237f-4f1b-8f9b-8faef10fe4ac,Service,1.55.4, , ,http://gateway.zscalerthree.net:443, 
1209060928803497734,01HW2517110,inactive,2026-08-20T09:29:57.224Z,136.226.232.246, ,2026-03-11T06:02:11.899Z,true, , ,1.55.4,true,true,Updated Successfully,2026-06-23T10:05:55.142Z,office_files;device_without_edr,,Windows 11 ver 25H2,workgroup,workgroup, ,workgroup,TCS COM PROD,Active,192.168.68.0/24,false,192.168.68.113,9412b02d-a1d1-40d6-ab9b-633195134bbe,Workstation, ,2026-08-19T07:29:31.000Z,3dce34dd-7b84-4384-96a8-dfa67672adb9,Service,1.55.4, , ,http://gateway.zscalerthree.net:443, 
10742347683291124746,01HW2139387,inactive,2026-08-19T13:49:47.201Z,167.103.23.32, ,2026-03-11T06:40:14.416Z,true, , ,1.55.4,true,true,Updated Successfully,2026-06-23T08:40:55.126Z,credential_guard;office_files;device_without_edr,,Windows 11 ver 25H2,workgroup,workgroup, ,workgroup,TCS COM PROD,Active,192.168.1.0/24,false,172.20.10.9,9412b02d-a1d1-40d6-ab9b-633195134bbe,Workstation, ,2026-08-14T03:18:51.000Z,4c4c4544-004b-4410-805a-c7c04f4d4733,Service,1.55.4, , ,http://gateway.zscalerthree.net:443, 
